customer_id,age,gender,annual_income,total_spent,num_purchases,avg_purchase_value,online_activity_score,loyalty_program,days_since_last_purchase,num_site_visits,customer_segment
CUST_0268,36,Male,41804,10203.779952245346,93,898.7468736334689,71.48995340913137,0,112,61,medium_value
CUST_0269,37,Male,61688,47907.86665795707,86,777.9193154791885,57.89776465541452,0,43,81,medium_value
CUST_0270,49,Male,84288,18460.243489974015,44,81.09755572181652,1.460899710888286,1,127,70,medium_value
CUST_0271,24,Female,71195,16413.887655270148,137,986.7954559933445,36.03754923631707,0,363,89,medium_value
CUST_0272,69,Male,40581,7529.513711588989,165,275.0091337213155,60.48394293625812,0,157,71,medium_value
CUST_0273,58,Female,72648,15349.650352961722,74,103.09001238730028,38.74512959225387,0,272,69,medium_value
CUST_0274,50,Female,50087,43844.87301522721,36,830.1676629551306,86.34798949128131,0,314,29,medium_value
CUST_0275,57,Female,69930,49817.08344759964,101,708.1421560093114,30.880227534961534,0,354,22,medium_value
CUST_0276,56,Male,52981,18478.64557229173,156,619.1327118485112,29.353479245866044,1,339,31,medium_value
CUST_0277,35,Male,89298,22485.670484631675,170,160.2009593804385,26.599769309265795,0,44,85,medium_value
CUST_0278,57,Female,66167,36131.33981631658,171,481.1036356746821,33.27808689607955,0,107,56,medium_value
CUST_0279,18,Male,95304,44321.16944520722,170,781.6532467527777,55.74049643141872,1,218,8,high_value
CUST_0280,28,Male,63408,29692.912275920527,104,307.10581845312106,70.70152942725908,1,317,30,high_value
CUST_0281,45,Male,59499,19637.132339073683,66,315.13137937246626,66.2567917738785,0,314,70,medium_value
CUST_0282,42,Female,145816,20689.829858346326,55,8.125201517881505,80.77178199814796,0,176,8,medium_value
CUST_0283,67,Female,72269,34811.345510190666,176,178.37218463715266,88.59139954974249,0,227,12,medium_value
CUST_0284,40,Male,58559,260.59135385350623,91,876.0285969962251,81.60790423433512,1,190,57,medium_value
CUST_0285,48,Female,134126,31017.50793924605,22,444.53775917951856,1.8945403374354575,1,159,2,medium_value
CUST_0286,47,Male,94319,17839.101221023735,101,984.3133267382618,73.59179535519887,0,266,34,medium_value
CUST_0287,59,Male,131925,39730.446830726505,155,398.7294237559236,20.83995736183316,0,357,96,medium_value
CUST_0288,52,Male,115317,4740.232927174295,121,716.61052250634,13.292804270798264,0,325,20,medium_value
CUST_0289,24,Male,116347,29451.293120724687,93,285.5094476902055,63.84887847991355,1,189,63,high_value
CUST_0290,33,Female,68787,24100.547205317576,195,366.99059293522885,31.974319540769493,0,174,94,medium_value
CUST_0291,43,Female,55488,32152.04374267085,108,194.77235765294017,5.711716337044326,0,289,51,medium_value
CUST_0292,65,Female,94441,3336.1943647001203,141,350.327056656898,13.762973439836134,1,356,33,medium_value
CUST_0293,69,Male,94663,29041.190992663753,173,549.5013328185399,0.09294168699610639,0,144,95,medium_value
CUST_0294,66,Male,42431,28118.080939180232,10,991.8140165743532,90.32236273447073,0,231,34,medium_value
CUST_0295,19,Male,81681,28076.93871136693,9,665.8807045064267,2.461798384123859,0,359,14,medium_value
CUST_0296,18,Female,83483,30214.034563163095,182,203.24972463627248,20.945576950951107,0,203,95,medium_value
CUST_0297,65,Male,142720,33855.75006759547,155,49.736634383593376,41.62627806879073,0,212,5,medium_value
CUST_0298,29,Female,69153,40268.95108407041,34,130.72469890793803,35.65713259508191,0,39,84,medium_value
CUST_0299,22,Female,26368,13564.053934397896,129,564.7424252666822,91.17258769127757,0,274,96,medium_value
CUST_0300,54,Female,47424,41269.9655679851,160,766.3345271726824,4.028894573454211,1,322,31,high_value
CUST_0301,49,Female,132360,24962.958544946337,89,940.7171112642432,51.221470767705156,0,81,51,medium_value
CUST_0302,26,Female,65004,3945.208128803125,93,20.74405613683671,68.0479462524374,0,180,82,medium_value
CUST_0303,58,Female,103869,3021.691369274562,71,525.1463408540604,93.16979736811687,0,319,96,medium_value
CUST_0304,52,Male,108652,16778.492102933433,67,473.5130194420609,62.0371252123721,1,82,27,medium_value
CUST_0305,36,Male,132755,39266.35915786223,148,657.7747468658255,80.37552360117627,1,302,94,high_value
CUST_0306,65,Female,76985,35413.2786435717,117,561.7809601930153,8.37249378453484,0,261,84,medium_value
CUST_0307,33,Female,70069,39451.88673715308,94,688.6039548295681,38.59395109369274,0,271,97,medium_value
CUST_0308,20,Male,72326,25911.725916436306,163,659.7921718254444,37.394713447906746,0,199,63,medium_value
CUST_0309,37,Female,128737,22065.92999797898,99,121.42666623365646,88.62882164557176,0,239,78,medium_value
CUST_0310,41,Female,101061,7457.881082643569,113,800.719324050626,15.137117126327492,0,179,77,medium_value
CUST_0311,50,Male,43398,16476.81840510465,103,127.61641283774323,15.188617233663027,1,170,18,medium_value
CUST_0312,41,Female,118393,21757.566372076377,91,700.0379720830914,32.855814988579844,1,294,14,high_value
CUST_0313,69,Female,70861,4521.1614410129,90,419.0646408024037,5.446604736683758,0,176,5,medium_value
CUST_0314,28,Female,95897,11108.536440289441,17,516.281480903715,18.245804065249004,1,236,72,medium_value
CUST_0315,66,Male,101905,29951.442173780568,18,903.781524303832,96.52096385457352,1,137,83,medium_value
CUST_0316,25,Male,147118,36809.58940053557,173,890.4343078411191,42.81839398671728,0,326,97,medium_value
CUST_0317,53,Male,88577,49917.54081850819,116,818.7670241267543,63.201920842243645,0,310,37,medium_value
CUST_0318,55,Female,85641,46662.35523404353,93,512.5976385540416,72.6111259344637,1,128,25,high_value
CUST_0319,57,Female,29078,32164.00345680606,181,737.5586110831639,36.69614070072005,0,48,81,medium_value
CUST_0320,37,Male,45003,21120.277859374193,91,515.3325702412153,14.722707441051696,1,163,91,high_value
CUST_0321,52,Female,82768,31845.25049894081,82,870.2580520624035,20.658101622178084,1,276,50,high_value
CUST_0322,65,Female,71047,39304.01574220358,68,405.76195406673537,31.326647658061034,0,292,72,medium_value
CUST_0323,42,Female,91626,6004.975927077027,193,970.3841676928024,63.60684203522256,1,115,95,medium_value
CUST_0324,52,Female,77660,20554.253995844785,114,932.6611444377331,39.82805490890544,1,23,52,high_value
CUST_0325,42,Female,124386,42006.1340532173,1,742.8946063545266,0.6814697900128119,0,310,55,medium_value
CUST_0326,46,Male,69786,19253.264301458898,58,283.01880475519164,52.34071850674719,0,24,58,medium_value
CUST_0327,35,Female,21925,28636.426334236607,154,135.9953208492921,92.1513391907418,0,126,69,medium_value
CUST_0328,63,Male,103976,29429.691107023693,109,855.4299328427315,81.2077611008679,0,233,77,medium_value
CUST_0329,35,Female,125221,9305.365031368603,148,169.47577470727146,82.52113712596311,0,208,91,medium_value
CUST_0330,19,Male,137832,18175.54853844919,116,854.989485052349,79.50580176061311,0,92,57,medium_value
CUST_0331,52,Female,145150,16792.113308222415,87,493.3111816787987,32.37308256104237,0,93,87,medium_value
CUST_0332,33,Male,46015,1407.2157557500332,10,409.5239998890637,76.5193833754392,0,326,12,low_value
CUST_0333,58,Female,53320,1307.1690181786266,59,903.6748249402569,14.3161357811193,1,224,42,medium_value
CUST_0334,53,Male,84881,41601.6824794211,41,605.8317276275765,65.77161472759535,1,279,75,medium_value
CUST_0335,50,Female,110827,13726.23341764334,105,578.7309370940692,64.15685666849944,1,10,50,medium_value
CUST_0336,21,Male,140071,25952.13043531689,133,560.9721149012756,2.556979908973467,0,328,18,medium_value
CUST_0337,50,Female,122215,15006.406122079776,122,374.31366843943374,78.79701335909316,1,11,20,medium_value
CUST_0338,31,Male,46289,47039.89433125549,193,786.7148880114817,90.32481050951306,1,34,90,high_value
CUST_0339,38,Male,148859,13038.90826740211,145,256.53445179569417,26.741527847210765,0,227,82,medium_value
CUST_0340,65,Female,23389,21539.87495567286,22,939.2004852410687,81.2390724186151,0,219,23,medium_value
CUST_0341,37,Female,45683,43649.23949918163,98,894.515279021726,8.24059718619482,0,140,25,medium_value
CUST_0342,25,Male,33629,42112.48498291125,169,340.7929240465237,59.9967858261066,1,22,44,high_value
CUST_0343,24,Female,81550,9386.460750529239,68,730.8164509825054,48.56468653342772,0,82,27,medium_value
CUST_0344,20,Male,44826,40151.90115880595,197,575.3570784773435,54.5923533309,0,228,81,medium_value
CUST_0345,34,Male,120734,22963.525648220842,139,340.96105548923845,92.62052018843451,0,343,99,medium_value
CUST_0346,50,Male,46630,24200.146717059226,56,988.5790397554695,87.13152472468535,0,79,28,medium_value
CUST_0347,65,Female,118762,6760.650623555594,179,30.111159119022883,78.5083657239757,0,352,16,medium_value
CUST_0348,29,Male,66163,4122.01553648052,149,256.3828004681802,27.3698457678371,0,289,67,medium_value
CUST_0349,68,Male,118511,36424.17141799088,99,522.4736908055946,91.18186286860916,0,330,43,medium_value
CUST_0350,39,Female,86435,24873.411502529456,76,524.343238461171,9.750769246387526,1,158,60,high_value
CUST_0351,39,Female,31653,21898.85006049746,26,590.9884095708363,85.33292165587878,0,127,92,medium_value
CUST_0352,63,Female,47961,36502.4606097546,115,752.9177911628046,32.81600723536078,0,189,67,medium_value
CUST_0353,47,Female,101941,38299.09365965638,147,625.3604413666999,5.377231166198337,0,30,73,medium_value
CUST_0354,55,Male,94137,8029.5175667007425,109,602.2800532253968,66.93569842407483,0,358,24,medium_value
CUST_0355,55,Male,53662,30550.2349589343,188,58.246890598478075,23.127992831595545,0,14,94,medium_value
CUST_0356,62,Male,118818,6854.168705656508,199,379.64763635035183,24.35711258646319,0,312,66,medium_value
CUST_0357,68,Male,76446,37593.61679284938,47,235.89546100265022,30.60471662287715,1,74,1,medium_value
CUST_0358,25,Female,41288,32882.06229773026,71,269.0432610439656,6.368476750251673,1,33,88,high_value
CUST_0359,44,Male,142555,47835.06959206455,154,556.5657869686431,17.712714419825403,1,358,48,high_value
CUST_0360,44,Male,115081,3541.005016185417,40,203.50778835496038,0.5139627585560302,0,195,69,medium_value
CUST_0361,51,Female,56877,2947.0305854475905,133,297.479355511813,44.54095211057868,0,330,25,medium_value
CUST_0362,38,Male,131562,14181.135027190687,149,240.89928497475339,8.425537741797129,1,28,71,medium_value
CUST_0363,47,Male,35313,13159.113618421708,132,948.7604285021038,68.2652605044199,0,193,98,medium_value
CUST_0364,50,Male,100885,12424.24207369279,23,944.9424035102397,23.562285119164837,0,15,26,medium_value
CUST_0365,45,Male,92715,45322.10356799973,106,611.8918508030714,94.35741440351771,0,76,88,medium_value
CUST_0366,64,Male,30326,12552.355372490354,84,924.8998563882404,87.12516273986526,0,292,17,medium_value
CUST_0367,50,Male,130091,13670.291333818686,143,786.8835822410313,28.944089496820823,0,80,53,medium_value
CUST_0368,22,Female,145836,37993.97329465639,116,591.9981433877997,78.32154546566787,1,123,0,high_value
CUST_0369,65,Female,21560,22542.018138281946,109,11.403035439311733,80.32449046648063,0,18,60,medium_value
CUST_0370,36,Male,99148,38857.85679206354,136,773.6537046490071,98.65631141144104,0,101,2,medium_value
CUST_0371,21,Male,103186,3361.7712624628234,41,703.9758998805265,59.783998684568495,1,76,67,medium_value
CUST_0372,52,Female,46745,24429.802564301877,112,617.177385016002,8.19657346436622,1,228,40,high_value
CUST_0373,66,Male,51890,1777.3186491458034,147,761.6221901240593,64.6837228926381,0,296,36,medium_value
CUST_0374,34,Male,40022,3226.3948524221905,112,515.3575539508919,62.49797483760352,0,202,50,medium_value
CUST_0375,61,Male,143629,45331.228921886104,103,705.5628549647324,63.835057742043176,1,60,14,high_value
CUST_0376,45,Female,72579,7048.344018767999,46,935.4962262928609,30.71456481042115,1,25,7,medium_value
CUST_0377,47,Male,90316,26667.792045533333,156,378.9259907668558,85.96795850803329,0,70,37,medium_value
CUST_0378,46,Female,103847,20613.670569775255,68,709.5812257261223,95.94721829554119,1,102,82,high_value
CUST_0379,63,Male,48380,17432.43198031625,122,478.30937892090395,21.77125129781515,0,325,55,medium_value
CUST_0380,23,Female,130198,45001.6839497949,15,676.0276535549116,8.815215813664445,0,362,46,medium_value
CUST_0381,52,Female,22356,1188.987499096926,165,764.0788688765923,19.45350331684841,0,156,89,medium_value
CUST_0382,58,Male,90326,33223.10534016189,129,50.22523793361698,82.05521392557188,0,362,9,medium_value
CUST_0383,54,Female,112447,48173.382267256166,195,648.3674417289186,67.66446348198475,1,358,77,high_value
CUST_0384,41,Male,134994,28052.392354745913,111,230.60747848490985,63.604734233912666,0,193,48,medium_value
CUST_0385,46,Female,109899,46847.440855451285,24,671.682375118529,40.17931351094245,0,274,40,medium_value
CUST_0386,66,Male,40049,2707.668176372586,27,470.9885350041444,57.78279715114357,0,323,82,medium_value
CUST_0387,63,Male,95717,20997.786621800653,40,774.6849781555628,30.787412527436743,0,185,29,medium_value
CUST_0388,48,Female,125361,13081.873769006354,191,127.78381112956845,47.720007941796126,0,325,4,medium_value
CUST_0389,52,Male,36082,36567.966152538414,189,628.1907398979141,79.30630283706559,0,112,94,medium_value
CUST_0390,50,Male,20661,49066.72481581261,164,282.0783752829146,98.12415974554621,0,312,70,medium_value
CUST_0391,69,Female,57412,12900.850115967965,24,853.7170853539385,93.24889235898019,1,164,82,medium_value
CUST_0392,38,Male,134015,32743.312613556314,24,928.7415881081259,93.38659428462488,0,60,30,medium_value
CUST_0393,49,Male,143191,9985.071874711033,4,996.4163022106601,40.22237348471124,0,91,51,medium_value
CUST_0394,40,Female,22920,28309.979703123336,67,797.0273654151468,46.87898805067909,1,285,87,high_value
CUST_0395,50,Female,111194,23250.231085747975,34,754.9654000758645,70.56353963689816,0,152,97,medium_value
CUST_0396,20,Male,134306,48603.0659486137,185,219.42325507321328,92.21919280512843,0,224,22,medium_value
CUST_0397,35,Male,80315,30465.510907553682,177,339.3270236951582,14.199425935208465,1,126,47,high_value
CUST_0398,42,Female,99561,17540.367967132257,181,468.3541290534681,30.424186382719576,0,192,39,medium_value
CUST_0399,59,Female,28946,5793.379665907875,116,774.5141425433385,13.924684459410951,0,114,5,medium_value
CUST_0400,48,Male,114242,7647.216753873235,23,915.3910357525788,61.20085299594553,0,261,37,medium_value
CUST_0401,20,Female,65500,11343.314804566631,109,193.19340452286968,30.630099688753752,0,17,40,medium_value
CUST_0402,57,Male,124540,12623.236400880869,69,922.7556472467523,32.61078525125735,1,9,99,medium_value
CUST_0403,63,Male,36309,42545.74128627278,95,697.1465290922878,7.091595948797924,0,91,26,medium_value
CUST_0404,41,Male,75230,28105.017135297992,181,612.7168770316134,34.97960618075919,1,138,74,high_value
CUST_0405,67,Male,131822,26217.206477580887,62,203.84206492552983,86.24965074015853,1,332,68,high_value
CUST_0406,49,Male,118656,5826.966706273952,169,60.2474076451048,23.307281189083497,0,356,56,medium_value
CUST_0407,64,Female,143782,43020.97069813681,57,570.6225740154002,69.51874662100657,0,339,16,medium_value
CUST_0408,39,Female,50027,36168.43373010334,188,653.258104912248,62.96283449385926,0,51,70,medium_value
CUST_0409,40,Female,146768,3476.651258810079,54,214.7275421079148,86.34846083691153,0,194,90,medium_value
CUST_0410,19,Female,92541,35420.97135176546,70,558.6739247963292,13.228794765103824,0,205,46,medium_value
CUST_0411,44,Male,132340,27222.55704539804,101,857.2109357487607,97.75899603450432,1,286,78,high_value
CUST_0412,59,Male,134846,4178.094752764235,57,835.890615727745,58.26286460403656,1,92,12,medium_value
CUST_0413,19,Male,79321,22969.20201227996,138,927.7184046833657,99.54741523468144,0,308,10,medium_value
CUST_0414,43,Male,20956,24286.344727789343,168,369.056380509096,91.15147258658509,0,144,89,medium_value
CUST_0415,34,Female,120375,8372.14955414746,135,321.4593246881641,22.15172721131058,1,85,85,medium_value
CUST_0416,57,Male,94131,47290.33753531409,103,750.6788759509046,5.61620099033131,0,152,91,medium_value
CUST_0417,50,Male,67908,42513.77103688503,166,433.95684307152,25.563909379536152,1,1,23,high_value
CUST_0418,26,Female,98339,33484.214632722505,85,92.11092070764171,52.756364899941985,0,341,92,medium_value
CUST_0419,60,Female,145659,23168.5484939303,61,286.38712501714724,17.159636706519,0,259,72,medium_value
CUST_0420,65,Female,45963,20647.100525066973,3,421.48937410383166,16.74597445179885,1,163,3,medium_value
CUST_0421,56,Female,121757,32583.576010832614,128,296.05384334887077,46.25935471051531,0,5,45,medium_value
CUST_0422,46,Male,59443,27317.050283404584,179,335.544543092585,3.3267971169358423,1,148,17,high_value
CUST_0423,59,Male,119259,3207.427983506092,86,297.3070266435188,12.188808253227046,1,204,42,medium_value
CUST_0424,43,Female,59063,25673.88217363955,47,46.29167134716405,41.58613394079475,0,117,79,medium_value
CUST_0425,52,Male,134225,40339.540499918694,196,638.9092273203203,6.312990920796646,0,88,32,medium_value
CUST_0426,67,Male,136400,23016.069892088206,76,599.305958251702,39.67550564555293,1,153,92,high_value
CUST_0427,42,Male,100818,2692.633219957994,38,655.1165809862872,47.40062659484451,1,166,9,medium_value
CUST_0428,41,Female,24703,39335.28214926325,164,196.34834655345932,45.12666140731144,0,160,72,medium_value
CUST_0429,30,Male,85128,10148.052728585122,169,299.17626890442284,86.91748574030873,1,269,58,medium_value
CUST_0430,24,Female,92099,13005.179660913134,197,621.5178473101977,53.00624550517325,0,55,30,medium_value
CUST_0431,53,Male,45849,8318.847036271565,141,601.6294306176218,46.798046247804336,0,227,27,medium_value
CUST_0432,62,Male,51860,16577.731737087728,87,508.79865780749645,41.07092453916662,1,336,59,medium_value
CUST_0433,37,Male,51585,37861.90013386289,58,353.6611837601464,81.76233783044862,0,148,2,medium_value
CUST_0434,18,Female,42015,26017.354389246473,50,913.3663497508164,89.50566039998331,1,45,54,medium_value
CUST_0435,25,Male,97539,10323.575580120556,30,343.0713910873496,85.32424691971175,0,143,13,medium_value
CUST_0436,63,Female,63585,43903.72089978684,190,458.34106065506535,67.35465781313908,0,237,57,medium_value
CUST_0437,33,Female,46958,43991.13456208131,101,679.7232617994378,13.736174596867423,0,271,88,medium_value
CUST_0438,31,Female,46017,43541.86340979575,25,545.3063237124303,27.686996949201227,0,119,14,medium_value
CUST_0439,29,Male,96707,12015.93094793881,112,350.1515464825636,4.606306368197743,0,339,1,medium_value
CUST_0440,68,Male,144677,22616.843274631305,155,438.4665665042273,93.08240749901141,0,219,23,medium_value
CUST_0441,40,Male,65350,49250.98384142967,179,795.5084137642385,66.07985296909104,0,7,77,medium_value
CUST_0442,32,Male,32201,38623.42256786852,185,281.73850970917937,74.63628843132415,0,343,63,medium_value
CUST_0443,45,Female,49426,1455.654319155435,126,146.54396357793135,31.157173958222895,0,274,70,medium_value
CUST_0444,51,Female,37778,3353.709103898553,123,316.5973858206282,84.56535222773424,1,352,99,medium_value
CUST_0445,19,Female,65241,23250.175702935405,47,850.2865444104618,25.96032837084785,0,65,23,medium_value
CUST_0446,49,Male,62229,45470.088272491856,118,93.54476628206493,0.16437571124496841,0,78,26,medium_value
CUST_0447,40,Female,106652,26981.21971784044,39,991.7375930055896,37.641496252069395,0,85,36,medium_value
CUST_0448,39,Male,148267,24940.84415091108,16,543.2978844330243,57.07614809590734,0,123,93,medium_value
CUST_0449,68,Female,138402,5363.137627835866,22,984.9215152472585,47.87048579655225,0,201,90,medium_value
CUST_0450,42,Male,68364,32873.32722574227,54,939.3014399755476,86.2076142576597,0,149,38,medium_value
CUST_0451,39,Male,118833,41122.94771395125,149,455.5496456398622,10.540528595616694,0,45,62,medium_value
CUST_0452,39,Female,146503,19082.95837462736,16,202.49861923232234,55.38234406337256,1,112,78,medium_value
CUST_0453,66,Female,149044,38803.03136117384,59,169.06035268231275,51.297934982090744,1,90,25,high_value
CUST_0454,69,Female,104878,48227.3850296505,31,243.7894170506077,28.1392982172163,0,140,64,medium_value
CUST_0455,59,Female,77056,10267.946310471685,170,711.5819773617146,82.22281125770105,0,288,3,medium_value
CUST_0456,23,Male,47490,26214.14859661759,32,276.5852447578304,75.28486558822063,0,217,28,medium_value
CUST_0457,32,Female,147769,14428.184108420319,187,344.7181432562768,73.2859187331831,0,76,0,medium_value
CUST_0458,60,Female,39975,39663.435509788585,162,451.5349099746417,87.6192478269556,0,333,49,medium_value
CUST_0459,54,Female,46723,28921.90895746976,9,913.666517019349,72.27846006215212,0,151,85,medium_value
CUST_0460,50,Male,43279,31765.662635760156,139,193.44645079542187,23.184129171472645,0,322,10,medium_value
CUST_0461,25,Male,98301,39915.91656483311,10,10.0014198467541,70.5562711649691,0,238,73,medium_value
CUST_0462,61,Female,132214,19858.926585856498,17,64.7959283262793,30.770281338984383,0,114,58,medium_value
CUST_0463,61,Male,31561,45762.99441351146,68,905.2425099717174,24.217465034747054,0,318,61,medium_value
CUST_0464,22,Female,127435,26698.140475582382,48,649.2788825191464,7.300359289962732,0,93,80,medium_value
CUST_0465,56,Male,86061,7981.945659483866,180,276.67541623116773,74.40285803476768,0,47,35,medium_value
CUST_0466,21,Male,108397,34825.365996623244,111,181.30653850613515,71.10009619498112,0,190,55,medium_value
CUST_0467,23,Male,69153,39683.7413868689,153,297.7954029539288,23.449947767409373,0,11,89,medium_value
CUST_0468,62,Male,53142,15906.407685669581,123,119.2229426150237,74.93790167241559,0,155,20,medium_value
CUST_0469,49,Female,46916,42873.24492423777,149,941.8252457330188,91.78408830935531,0,171,12,medium_value
CUST_0470,69,Female,84324,45316.548412811746,101,785.2851434934405,10.802895749157926,0,295,8,medium_value
CUST_0471,47,Female,64965,13917.533920152666,102,465.079221027978,23.263663838677495,0,176,10,medium_value
CUST_0472,64,Male,145932,49177.72148848958,65,865.6377920896259,75.02607940873155,0,340,74,medium_value
CUST_0473,52,Female,24648,7121.505249633045,191,253.21091327176612,27.450667350707825,0,56,69,medium_value
CUST_0474,57,Female,55133,10180.58185328425,51,718.5349656298325,62.46639742837168,0,342,0,medium_value
CUST_0475,69,Female,70677,9292.819477977504,36,856.8518365186748,8.116422446371452,0,339,69,medium_value
CUST_0476,33,Male,116059,44710.086529392735,81,359.98486806515626,45.22024791035387,0,202,76,medium_value
CUST_0477,30,Male,114588,32749.1983610156,127,758.677123223464,73.9091421992953,1,184,85,high_value
CUST_0478,67,Male,119950,7690.003732791416,88,298.5969875179878,68.65139430432525,0,120,55,medium_value
CUST_0479,59,Female,118317,22072.138576580615,194,302.36284958273563,81.50721006758069,0,225,30,medium_value
CUST_0480,47,Female,90135,30803.371450983122,104,111.52189266141514,87.74521266031688,1,201,85,high_value
CUST_0481,36,Female,55046,4264.857840970226,15,442.8577562768517,77.31835012587582,1,329,36,low_value
CUST_0482,34,Male,67064,44132.5767835262,96,731.0633469649351,67.15877429389259,0,362,46,medium_value
CUST_0483,36,Male,121459,40199.8164185326,167,940.5197015434285,3.172249181603115,0,355,90,medium_value
CUST_0484,45,Female,126625,25309.818001474247,123,605.7780069694506,53.496667340944406,0,215,77,medium_value
CUST_0485,43,Male,89350,48359.61810143261,198,863.8198600470604,3.7697724914852793,0,42,46,medium_value
CUST_0486,54,Male,65893,20946.272865827475,1,823.382176043776,80.80678171160226,0,22,68,medium_value
CUST_0487,43,Male,121520,49207.10491992124,151,177.47633771040444,32.07245244599576,0,154,57,medium_value
CUST_0488,40,Male,145818,33429.20794030099,122,488.3883417680683,56.24293741179209,0,185,35,medium_value
CUST_0489,26,Female,81272,31770.09653537168,167,121.33891784776452,27.94453073189026,1,248,31,high_value
CUST_0490,29,Male,112152,8381.149275259671,126,683.7423957538268,78.25001443802935,1,236,97,medium_value
CUST_0491,18,Male,142907,44108.19513940174,57,950.1501699048456,88.65025266419025,0,292,63,medium_value
CUST_0492,18,Male,87649,21431.735427238695,81,141.4040107883627,39.8642494213064,0,133,70,medium_value
CUST_0493,64,Male,84674,8195.44694854572,162,735.2137151485286,86.2922393510989,0,320,41,medium_value
CUST_0494,51,Female,144132,729.1152467903761,169,634.0769601135216,26.70750074563324,1,21,47,medium_value
CUST_0495,49,Female,139044,28031.80861355529,73,585.6870118230593,53.46609230755238,0,360,73,medium_value
CUST_0496,65,Male,128542,26417.24114392155,141,393.16963351489755,85.8761429838704,0,87,80,medium_value
CUST_0497,42,Male,33760,35995.74575622101,70,358.3559895150435,32.588134261579036,0,152,29,medium_value
CUST_0498,57,Male,41927,44523.876845588326,6,50.02294307379342,95.40422650780857,0,124,20,medium_value
CUST_0499,62,Male,106475,4062.388573687173,84,221.8191647107534,12.187950178138362,0,78,59,medium_value
CUST_0500,18,Male,81367,36601.67486798408,52,20.100997875392764,1.8275069723506232,1,345,12,high_value
CUST_0501,33,Male,117955,9451.856010469353,3,583.5100200541104,90.41353525781906,0,50,0,medium_value
CUST_0502,56,Female,32588,42923.03495254248,81,110.3239696985193,6.864866614787224,0,215,64,medium_value
CUST_0503,22,Male,141750,40971.269341696636,63,873.6542970595675,99.18891959474917,0,175,32,medium_value
CUST_0504,39,Female,121678,27085.608373778665,49,525.5273055936794,95.1396861979106,0,357,37,medium_value
CUST_0505,46,Female,124734,35541.11565130325,76,701.1914595134149,13.702091003632066,1,252,24,high_value
CUST_0506,20,Male,138154,15786.070647869044,112,413.802806381294,53.75846256925658,1,245,25,medium_value
CUST_0507,29,Female,72233,23611.27815674745,175,562.7769099560434,18.492029746714433,1,226,76,high_value
CUST_0508,43,Female,64738,41099.681195752535,109,942.9458810817973,42.81551730301199,1,105,58,high_value
CUST_0509,33,Female,53397,23017.333338943372,183,87.32036942555241,6.142512925983268,0,192,91,medium_value
CUST_0510,68,Female,102189,17954.133439739544,192,257.6680830640777,22.392458779658952,0,315,32,medium_value
CUST_0511,54,Female,96367,24761.201117789966,65,781.0883852759916,36.32727963988995,0,301,40,medium_value
CUST_0512,39,Female,144873,41429.637696617196,81,103.24352084825252,43.864750024605485,1,35,29,high_value
CUST_0513,46,Male,91260,16826.88156380655,195,80.2827983845903,97.74962582088932,0,203,56,medium_value
CUST_0514,31,Female,140585,8770.703497473616,15,364.73369176026836,80.78656456839812,0,266,48,medium_value
CUST_0515,45,Female,96619,35629.49961450596,100,96.70711868007015,73.74099443119462,1,267,47,high_value
CUST_0516,22,Female,131453,41316.312814133285,32,587.1530499951721,53.704131474197425,0,169,71,medium_value
CUST_0517,64,Male,39816,5121.810178324313,96,230.14387456251683,83.99977606043434,0,38,48,medium_value
CUST_0518,66,Female,62240,12069.718226521642,128,896.2194733833754,33.93228356557111,0,138,46,medium_value
CUST_0519,47,Male,26276,7184.402289073596,196,784.5825804410304,70.8899112773316,0,291,55,medium_value
CUST_0520,63,Female,133939,17462.276437950113,146,701.2066800689788,99.37839753781721,0,51,64,medium_value
CUST_0521,69,Male,124199,22572.51384738009,113,618.8593072475794,31.46289089351988,1,286,11,high_value
CUST_0522,22,Male,99530,37466.434214468994,83,864.148401689756,67.40175348839674,0,288,68,medium_value
CUST_0523,29,Female,43499,32592.26448559554,43,226.94675123504308,84.43148641523824,1,140,87,medium_value
CUST_0524,33,Female,108576,31084.335517173717,116,873.7432985504065,91.58075833506723,0,145,5,medium_value
CUST_0525,43,Male,128856,17683.509835821755,163,790.5448369319321,71.79326909401018,0,313,88,medium_value
CUST_0526,43,Female,102495,42088.23289892952,78,749.4200222557471,28.360792341713626,1,183,64,high_value
CUST_0527,65,Male,141717,23617.22965316841,58,563.4493996845495,32.62821515689465,0,151,24,medium_value
CUST_0528,38,Male,91635,48957.33640695621,33,250.0129401657471,2.075803212396421,0,200,0,medium_value
CUST_0529,56,Male,127803,31743.69270095727,14,426.4301764119369,76.08859776715097,1,127,31,medium_value
CUST_0530,53,Male,105112,6400.610604068686,162,794.6028012661076,4.273960606195137,0,286,2,medium_value
CUST_0531,50,Male,55946,33841.26034756416,189,36.61959193553783,86.46523546027457,0,310,48,medium_value
CUST_0532,47,Female,75204,16322.690370041779,132,783.1405154174395,11.86606144745388,0,252,18,medium_value
CUST_0533,54,Male,71886,34347.72711463626,59,243.87038678512866,17.187651213592424,0,265,59,medium_value
CUST_0534,40,Male,91652,3575.0932933040467,157,148.587654717995,47.652647083223734,0,187,28,medium_value
CUST_0535,27,Female,35563,8826.583715080373,83,120.12281158940065,73.78804151687423,0,229,49,medium_value
